pygeostat_saved_data
3
NS_true
E-type
variance
0.197454 -0.076170 0.728497
-0.266001 -0.277950 0.885420
-1.774623 -0.590760 0.912924
1.305720 -0.194070 0.901706
0.304516 0.141660 1.055293
-0.128743 -0.370100 0.796299
0.231685 -0.341570 0.984756
0.240198 0.088870 1.111887
0.420896 -0.553400 0.998712
0.627527 -0.537000 1.039919
